Data,xfilt,yfilt,xRaw,yRaw,pin0,pin1,pin2,pin3,pin4,
Data,172,-36,175,-37,0,0,0,0,0,

Data,172,-36,168,-37,0,0,0,0,0,

Data,172,-36,174,-37,0,0,0,0,0,

Data,172,-36,169,-37,0,0,0,0,0,

Data,172,-36,176,-37,0,0,0,0,0,

Data,172,-36,170,-37,0,0,0,0,0,

Data,173,-36,177,-37,0,0,0,0,0,

Data,174,-36,172,-37,0,0,0,0,0,

Data,174,-36,178,-37,0,0,0,0,0,

Data,174,-36,171,-37,0,0,0,0,0,

Data,174,-36,176,-37,0,0,0,0,0,

Data,173,-36,169,-37,0,0,0,0,0,

Data,172,-36,174,-37,0,0,0,0,0,

Data,172,-36,169,-37,0,0,0,0,0,

Data,172,-36,175,-37,0,0,0,0,0,

Data,172,-36,169,-37,0,0,0,0,0,

Data,172,-36,175,-37,0,0,0,0,0,

Data,172,-36,168,-37,0,0,0,0,0,

Data,172,-36,175,-37,0,0,0,0,0,

Data,172,-36,168,-37,0,0,0,0,0,

Data,172,-36,174,-37,0,0,0,0,0,

Data,172,-36,169,-37,0,0,0,0,0,

Data,172,-36,175,-37,0,0,0,0,0,

Data,172,-36,169,-37,0,0,0,0,0,

Data,172,-36,175,-37,0,0,0,0,0,

Data,172,-36,169,-37,0,0,0,0,0,

Data,172,-36,175,-37,0,0,0,0,0,

Data,172,-36,169,-37,0,0,0,0,0,

Data,172,-36,175,-37,0,0,0,0,0,

Data,172,-36,168,-37,0,0,0,0,0,

Data,172,-36,174,-37,0,0,0,0,0,

Data,172,-36,169,-37,0,0,0,0,0,

Data,172,-36,176,-37,0,0,0,0,0,

Data,172,-36,170,-37,0,0,0,0,0,

Data,172,-36,176,-37,0,0,0,0,0,

Data,172,-36,168,-37,0,0,0,0,0,

Data,172,-36,174,-37,0,0,0,0,0,

Data,172,-36,168,-37,0,0,0,0,0,

Data,172,-36,174,-37,0,0,0,0,0,

Data,172,-36,168,-37,0,0,0,0,0,

Data,172,-36,174,-37,0,0,0,0,0,

Data,171,-36,167,-37,0,0,0,0,0,

Data,170,-36,173,-37,0,0,0,0,0,

Data,170,-36,166,-37,0,0,0,0,0,

Data,170,-36,172,-37,0,0,0,0,0,

Data,170,-36,167,-37,0,0,0,0,0,

Data,170,-36,173,-37,0,0,0,0,0,

Data,170,-36,167,-37,0,0,0,0,0,

Data,170,-36,174,-37,0,0,0,0,0,

Data,170,-36,168,-37,0,0,0,0,0,

Data,171,-36,175,-37,0,0,0,0,0,

Data,172,-36,169,-37,0,0,0,0,0,

Data,172,-36,174,-37,0,0,0,0,0,

Data,171,-36,167,-37,0,0,0,0,0,

Data,170,-36,172,-37,0,0,0,0,0,

Data,170,-36,166,-37,0,0,0,0,0,

Data,170,-36,173,-37,0,0,0,0,0,

Data,170,-36,168,-37,0,0,0,0,0,

Data,171,-36,175,-37,0,0,0,0,0,

Data,171,-36,167,-37,0,0,0,0,0,

Data,170,-36,173,-37,0,0,0,0,0,

Data,170,-36,166,-37,0,0,0,0,0,

Data,169,-36,171,-37,0,0,0,0,0,

Data,168,-36,165,-37,0,0,0,0,0,

Data,168,-36,171,-37,0,0,0,0,0,

Data,168,-36,165,-37,0,0,0,0,0,

Data,169,-36,173,-37,0,0,0,0,0,

Data,170,-36,168,-37,0,0,0,0,0,

Data,171,-36,175,-37,0,0,0,0,0,

Data,172,-36,169,-37,0,0,0,0,0,

Data,172,-36,175,-37,0,0,0,0,0,

Data,171,-36,167,-37,0,0,0,0,0,

Data,170,-36,173,-37,0,0,0,0,0,

Data,170,-36,166,-37,0,0,0,0,0,

Data,170,-36,172,-37,0,0,0,0,0,

Data,170,-36,166,-37,0,0,0,0,0,

Data,170,-36,172,-37,0,0,0,0,0,

Data,170,-36,167,-37,0,0,0,0,0,

Data,170,-36,174,-37,0,0,0,0,0,

Data,170,-36,166,-37,0,0,0,0,0,

Data,170,-36,173,-37,0,0,0,0,0,

Data,169,-36,165,-37,0,0,0,0,0,

Data,168,-36,171,-37,0,0,0,0,0,

Data,167,-36,163,-37,0,0,0,0,0,

Data,166,-36,170,-37,0,0,0,0,0,

Data,167,-36,165,-37,0,0,0,0,0,

Data,168,-36,172,-37,0,0,0,0,0,

Data,169,-36,167,-37,0,0,0,0,0,

Data,170,-36,174,-37,0,0,0,0,0,

Data,170,-36,167,-37,0,0,0,0,0,

Data,170,-36,173,-37,0,0,0,0,0,

Data,169,-36,165,-37,0,0,0,0,0,

Data,168,-36,172,-36,0,0,0,0,0,

Data,168,-36,164,-37,0,0,0,0,0,

Data,168,-36,171,-37,0,0,0,0,0,

Data,169,-36,167,-37,0,0,0,0,0,

Data,170,-36,174,-37,0,0,0,0,0,

Data,170,-36,168,-37,0,0,0,0,0,

Data,170,-36,174,-37,0,0,0,0,0,

Data,170,-36,167,-37,0,0,0,0,0,

Data,170,-36,173,-37,0,0,0,0,0,

Data,169,-36,165,-37,0,0,0,0,0,

Data,168,-36,172,-37,0,0,0,0,0,

Data,168,-36,165,-37,0,0,0,0,0,

Data,169,-36,173,-37,0,0,0,0,0,

Data,170,-36,167,-37,0,0,0,0,0,

Data,170,-36,174,-37,0,0,0,0,0,

Data,170,-36,167,-37,0,0,0,0,0,

Data,170,-36,173,-37,0,0,0,0,0,

Data,168,-36,163,-37,0,0,0,0,0,

Data,166,-36,169,-37,0,0,0,0,0,

Data,166,-36,163,-37,0,0,0,0,0,

Data,166,-36,170,-37,0,0,0,0,0,

Data,166,-36,164,-37,0,0,0,0,0,

Data,167,-36,171,-37,0,0,0,0,0,

Data,168,-36,165,-37,0,0,0,0,0,

Data,168,-36,172,-37,0,0,0,0,0,

Data,168,-36,164,-37,0,0,0,0,0,

Data,168,-36,171,-37,0,0,0,0,0,

Data,167,-36,163,-37,0,0,0,0,0,

Data,166,-36,170,-37,0,0,0,0,0,

Data,166,-36,163,-37,0,0,0,0,0,

Data,166,-36,170,-37,0,0,0,0,0,

Data,166,-36,163,-37,0,0,0,0,0,

Data,166,-36,169,-37,0,0,0,0,0,

Data,165,-36,161,-37,0,0,0,0,0,

Data,164,-36,168,-37,0,0,0,0,0,

Data,163,-36,158,-37,0,0,0,0,0,

Data,162,-36,165,-37,0,0,0,0,0,

Data,161,-36,156,-37,0,0,0,0,0,

Data,160,-36,164,-37,0,0,0,0,0,

Data,160,-36,156,-37,0,0,0,0,0,

Data,161,-36,166,-37,0,0,0,0,0,

Data,162,-36,158,-37,0,0,0,0,0,

Data,164,-36,169,-37,0,0,0,0,0,

Data,165,-36,160,-37,0,0,0,0,0,

Data,165,-36,170,-37,0,0,0,0,0,

Data,166,-36,162,-37,0,0,0,0,0,

Data,167,-36,172,-37,0,0,0,0,0,

Data,168,-36,166,-37,0,0,0,0,0,

Data,170,-36,175,-37,0,0,0,0,0,

Data,172,-36,169,-37,0,0,0,0,0,

Data,173,-36,178,-37,0,0,0,0,0,

Data,174,-36,171,-37,0,0,0,0,0,

Data,176,-36,181,-37,0,0,0,0,0,

Data,177,-36,173,-37,0,0,0,0,0,

Data,178,-36,183,-37,0,0,0,0,0,

Data,180,-36,178,-37,0,0,0,0,0,

Data,182,-36,187,-37,0,0,0,0,0,

Data,184,-36,181,-37,0,0,0,0,0,

Data,186,-36,191,-37,0,0,0,0,0,

Data,188,-36,184,-37,0,0,0,0,0,

Data,189,-36,193,-37,0,0,0,0,0,

Data,189,-36,185,-37,0,0,0,0,0,

Data,190,-36,195,-37,0,0,0,0,0,

Data,191,-36,187,-37,0,0,0,0,0,

Data,191,-36,196,-37,0,0,0,0,0,

Data,192,-36,189,-37,0,0,0,0,0,

Data,193,-36,198,-37,0,0,0,0,0,

Data,194,-36,190,-37,0,0,0,0,0,

Data,194,-36,198,-37,0,0,0,0,0,

Data,193,-36,189,-37,0,0,0,0,0,

Data,193,-36,197,-37,0,0,0,0,0,

Data,192,-36,186,-37,0,0,0,0,0,

Data,190,-36,192,-37,0,0,0,0,0,

Data,188,-36,182,-37,0,0,0,0,0,

Data,186,-36,189,-37,0,0,0,0,0,

Data,184,-36,179,-37,0,0,0,0,0,

Data,182,-36,185,-37,0,0,0,0,0,

Data,180,-36,173,-37,0,0,0,0,0,

Data,177,-36,179,-37,0,0,0,0,0,

Data,173,-36,165,-37,0,0,0,0,0,

Data,168,-36,169,-37,0,0,0,0,0,

Data,163,-36,155,-37,0,0,0,0,0,

Data,158,-36,159,-37,0,0,0,0,0,

Data,153,-36,146,-37,0,0,0,0,0,

Data,150,-36,152,-37,0,0,0,0,0,

Data,147,-36,138,-37,0,0,0,0,0,

Data,142,-36,143,-37,0,0,0,0,0,

Data,136,-36,127,-37,0,0,0,0,0,

Data,131,-36,133,-37,0,0,0,0,0,

Data,127,-36,118,-37,0,0,0,0,0,

Data,122,-36,123,-37,0,0,0,0,0,

Data,117,-36,109,-37,0,0,0,0,0,

Data,113,-36,114,-37,0,0,0,0,0,

Data,109,-36,100,-37,0,0,0,0,0,

Data,105,-36,107,-37,0,0,0,0,0,

Data,102,-36,95,-37,0,0,0,0,0,

Data,100,-36,103,-37,0,0,0,0,0,

Data,97,-36,90,-37,0,0,0,0,0,

Data,94,-36,98,-37,0,0,0,0,0,

Data,92,-36,87,-37,0,0,0,0,0,

Data,92,-36,97,-37,0,0,0,0,0,

Data,92,-36,87,-37,0,0,0,0,0,

Data,91,-36,96,-37,0,0,0,0,0,

Data,90,-36,85,-37,0,0,0,0,0,

Data,89,-36,94,-37,0,0,0,0,0,

Data,88,-36,82,-37,0,0,0,0,0,

Data,86,-36,90,-37,0,0,0,0,0,

Data,84,-36,79,-37,0,0,0,0,0,

Data,82,-36,86,-37,0,0,0,0,0,

Data,80,-36,75,-37,0,0,0,0,0,

Data,79,-36,84,-37,0,0,0,0,0,

Data,78,-36,73,-37,0,0,0,0,0,

Data,77,-36,82,-37,0,0,0,0,0,

Data,76,-36,71,-37,0,0,0,0,0,

Data,75,-36,79,-37,0,0,0,0,0,

Data,74,-36,68,-37,0,0,0,0,0,

Data,72,-36,76,-37,0,0,0,0,0,

Data,70,-36,65,-37,0,0,0,0,0,

Data,69,-36,73,-37,0,0,0,0,0,

Data,67,-36,60,-37,0,0,0,0,0,

Data,64,-36,68,-37,0,0,0,0,0,

Data,62,-36,56,-37,0,0,0,0,0,

Data,60,-36,64,-37,0,0,0,0,0,

Data,58,-36,51,-37,0,0,0,0,0,

Data,56,-36,59,-37,0,0,0,0,0,

Data,53,-36,46,-37,0,0,0,0,0,

Data,50,-36,54,-37,0,0,0,0,0,

Data,48,-36,42,-37,0,0,0,0,0,

Data,46,-36,50,-37,0,0,0,0,0,

Data,44,-36,37,-37,0,0,0,0,0,

Data,42,-36,46,-37,0,0,0,0,0,

Data,40,-36,34,-37,0,0,0,0,0,

Data,38,-36,42,-37,0,0,0,0,0,

Data,36,-36,29,-37,0,0,0,0,0,

Data,34,-36,38,-37,0,0,0,0,0,

Data,32,-36,25,-37,0,0,0,0,0,

Data,30,-36,34,-37,0,0,0,0,0,

Data,28,-36,23,-37,0,0,0,0,0,

Data,28,-36,33,-37,0,0,0,0,0,

Data,28,-36,21,-37,0,0,0,0,0,

Data,27,-36,31,-37,0,0,0,0,0,

Data,26,-36,19,-37,0,0,0,0,0,

Data,25,-36,29,-37,0,0,0,0,0,

Data,24,-36,19,-37,0,0,0,0,0,

Data,24,-36,29,-37,0,0,0,0,0,

Data,24,-36,18,-37,0,0,0,0,0,

Data,23,-36,28,-37,0,0,0,0,0,

Data,22,-36,16,-37,0,0,0,0,0,

Data,22,-36,27,-37,0,0,0,0,0,

Data,22,-36,16,-37,0,0,0,0,0,

Data,22,-36,27,-37,0,0,0,0,0,

Data,22,-36,16,-37,0,0,0,0,0,

Data,22,-36,27,-37,0,0,0,0,0,

Data,22,-36,17,-37,0,0,0,0,0,

Data,22,-36,28,-37,0,0,0,0,0,

Data,23,-36,18,-37,0,0,0,0,0,

Data,24,-36,30,-37,0,0,0,0,0,

Data,25,-36,20,-37,0,0,0,0,0,

Data,26,-36,32,-37,0,0,0,0,0,

Data,27,-36,22,-37,0,0,0,0,0,

Data,28,-36,34,-37,0,0,0,0,0,

Data,29,-36,25,-37,0,0,0,0,0,

Data,30,-36,36,-37,0,0,0,0,0,

Data,30,-36,24,-37,0,0,0,0,0,

Data,30,-36,35,-37,0,0,0,0,0,

Data,31,-36,26,-37,0,0,0,0,0,

Data,32,-36,37,-37,0,0,0,0,0,

Data,33,-36,29,-37,0,0,0,0,0,

Data,35,-36,42,-37,0,0,0,0,0,

Data,38,-36,35,-37,0,0,0,0,0,

Data,41,-36,50,-37,0,0,0,0,0,

Data,46,-36,45,-37,0,0,0,0,0,

Data,52,-36,61,-37,0,0,0,0,0,

Data,58,-36,58,-37,0,0,0,0,0,

Data,65,-36,77,-37,0,0,0,0,0,

Data,77,-36,84,-37,0,0,0,0,0,

Data,94,-36,112,-37,0,0,0,0,0,

Data,117,-36,133,-37,0,0,0,0,0,

Data,141,-36,162,-37,0,0,0,0,0,

Data,163,-36,178,-37,0,0,0,0,0,

Data,182,-36,197,-37,0,0,0,0,0,

Data,196,-36,202,-37,0,0,0,0,0,

Data,205,-36,214,-37,0,0,0,0,0,

Data,212,-36,214,-37,0,0,0,0,0,

Data,217,-36,222,-37,0,0,0,0,0,

Data,220,-36,219,-37,0,0,0,0,0,

Data,222,-36,225,-37,0,0,0,0,0,

Data,223,-36,221,-37,0,0,0,0,0,

Data,224,-36,226,-37,0,0,0,0,0,

Data,223,-36,219,-37,0,0,0,0,0,

Data,222,-36,224,-37,0,0,0,0,0,

Data,223,-36,221,-37,0,0,0,0,0,

Data,224,-36,227,-37,0,0,0,0,0,

Data,225,-36,224,-37,0,0,0,0,0,

Data,226,-36,230,-37,0,0,0,0,0,

Data,226,-36,224,-37,0,0,0,0,0,

Data,226,-36,230,-37,0,0,0,0,0,

Data,226,-36,223,-37,0,0,0,0,0,

Data,226,-36,228,-37,0,0,0,0,0,

Data,226,-36,223,-37,0,0,0,0,0,

Data,226,-36,230,-37,0,0,0,0,0,

Data,227,-36,226,-37,0,0,0,0,0,

Data,230,-36,235,-37,0,0,0,0,0,

Data,233,-36,232,-37,0,0,0,0,0,

Data,235,-36,239,-37,0,0,0,0,0,

Data,238,-36,237,-37,0,0,0,0,0,

Data,240,-36,242,-37,0,0,0,0,0,

Data,241,-36,239,-37,0,0,0,0,0,

Data,242,-36,244,-37,0,0,0,0,0,

Data,242,-36,238,-37,0,0,0,0,0,

Data,242,-36,244,-37,0,0,0,0,0,

Data,243,-36,242,-37,0,0,0,0,0,

Data,244,-36,247,-36,0,0,0,0,0,

Data,246,-36,246,-37,0,0,0,0,0,

Data,249,-36,253,-37,0,0,0,0,0,

Data,252,-36,253,-37,0,0,0,0,0,

Data,254,-36,256,-37,0,0,0,0,0,

Data,256,-36,256,-37,0,0,0,0,0,

Data,256,-36,256,-37,0,0,0,0,0,

Data,256,-36,256,-37,0,0,0,0,0,

Data,256,-36,256,-37,0,0,0,0,0,

Data,253,-36,249,-37,0,0,0,0,0,

Data,251,-36,253,-37,0,0,0,0,0,

Data,252,-36,252,-37,0,0,0,0,0,

Data,254,-36,256,-37,0,0,0,0,0,

Data,254,-36,251,-37,0,0,0,0,0,

Data,253,-36,255,-37,0,0,0,0,0,

Data,252,-36,249,-37,0,0,0,0,0,

Data,252,-36,254,-37,0,0,0,0,0,

Data,252,-36,248,-37,0,0,0,0,0,

Data,251,-36,253,-37,0,0,0,0,0,

Data,250,-36,247,-37,0,0,0,0,0,

Data,250,-36,252,-37,0,0,0,0,0,

Data,250,-36,248,-37,0,0,0,0,0,

Data,250,-36,254,-37,0,0,0,0,0,

Data,251,-36,250,-37,0,0,0,0,0,

Data,252,-36,255,-37,0,0,0,0,0,

Data,251,-36,247,-37,0,0,0,0,0,

Data,250,-36,252,-37,0,0,0,0,0,

Data,249,-36,244,-37,0,0,0,0,0,

Data,247,-36,248,-37,0,0,0,0,0,

Data,246,-36,244,-37,0,0,0,0,0,

Data,246,-36,250,-37,0,0,0,0,0,

Data,248,-36,247,-37,0,0,0,0,0,

Data,250,-36,254,-37,0,0,0,0,0,

Data,251,-36,249,-37,0,0,0,0,0,

Data,251,-36,253,-37,0,0,0,0,0,

Data,250,-36,248,-37,0,0,0,0,0,

Data,250,-36,253,-37,0,0,0,0,0,

Data,250,-36,248,-37,0,0,0,0,0,

Data,250,-36,254,-37,0,0,0,0,0,

Data,250,-36,247,-37,0,0,0,0,0,

Data,250,-36,252,-37,0,0,0,0,0,

Data,249,-36,245,-37,0,0,0,0,0,

Data,248,-36,250,-37,0,0,0,0,0,

Data,248,-36,245,-37,0,0,0,0,0,

Data,248,-36,251,-37,0,0,0,0,0,

Data,250,-36,251,-37,0,0,0,0,0,

Data,252,-36,256,-37,0,0,0,0,0,

Data,249,-36,240,-37,0,0,0,0,0,

Data,240,-36,234,-37,0,0,0,0,0,

Data,226,-36,211,-37,0,0,0,0,0,

Data,214,-36,210,-37,0,0,0,0,0,

Data,208,-36,201,-37,0,0,0,0,0,

Data,205,-36,207,-37,0,0,0,0,0,

Data,201,-36,194,-37,0,0,0,0,0,

Data,198,-36,201,-37,0,0,0,0,0,

Data,196,-36,189,-37,0,0,0,0,0,

Data,193,-36,194,-37,0,0,0,0,0,

Data,189,-36,182,-37,0,0,0,0,0,

Data,186,-36,189,-37,0,0,0,0,0,

Data,184,-36,177,-37,0,0,0,0,0,

Data,182,-36,185,-37,0,0,0,0,0,

Data,180,-36,174,-37,0,0,0,0,0,

Data,178,-36,180,-37,0,0,0,0,0,

Data,176,-36,169,-37,0,0,0,0,0,

Data,174,-36,177,-37,0,0,0,0,0,

Data,172,-36,167,-37,0,0,0,0,0,

Data,170,-36,174,-37,0,0,0,0,0,

Data,169,-36,164,-37,0,0,0,0,0,

Data,168,-36,171,-37,0,0,0,0,0,

Data,166,-36,160,-37,0,0,0,0,0,

Data,164,-36,168,-37,0,0,0,0,0,

Data,162,-36,157,-37,0,0,0,0,0,

Data,160,-36,164,-37,0,0,0,0,0,

Data,159,-36,154,-37,0,0,0,0,0,

Data,158,-36,160,-37,0,0,0,0,0,

Data,156,-36,151,-37,0,0,0,0,0,

Data,155,-36,159,-37,0,0,0,0,0,

Data,154,-36,149,-37,0,0,0,0,0,

Data,153,-36,158,-37,0,0,0,0,0,

Data,153,-36,148,-37,0,0,0,0,0,

Data,152,-36,156,-37,0,0,0,0,0,

Data,151,-36,146,-37,0,0,0,0,0,

Data,150,-36,154,-37,0,0,0,0,0,

Data,149,-36,145,-37,0,0,0,0,0,

Data,148,-36,152,-37,0,0,0,0,0,

Data,146,-36,141,-37,0,0,0,0,0,

Data,144,-36,148,-37,0,0,0,0,0,

Data,142,-36,136,-37,0,0,0,0,0,

Data,139,-36,140,-37,0,0,0,0,0,

Data,135,-36,127,-37,0,0,0,0,0,

Data,131,-36,132,-37,0,0,0,0,0,

Data,127,-36,120,-37,0,0,0,0,0,

Data,123,-36,124,-37,0,0,0,0,0,

Data,120,-36,113,-37,0,0,0,0,0,

Data,117,-36,118,-37,0,0,0,0,0,

Data,114,-36,107,-37,0,0,0,0,0,

Data,111,-36,112,-37,0,0,0,0,0,

Data,108,-36,101,-37,0,0,0,0,0,

Data,105,-36,106,-37,0,0,0,0,0,

Data,102,-36,96,-37,0,0,0,0,0,

Data,99,-36,101,-37,0,0,0,0,0,

Data,96,-36,89,-37,0,0,0,0,0,

Data,92,-36,93,-37,0,0,0,0,0,

Data,87,-36,80,-37,0,0,0,0,0,

Data,83,-36,85,-37,0,0,0,0,0,

Data,80,-36,75,-37,0,0,0,0,0,

Data,78,-36,81,-37,0,0,0,0,0,

Data,76,-36,71,-37,0,0,0,0,0,

Data,74,-36,77,-37,0,0,0,0,0,

Data,72,-36,65,-37,0,0,0,0,0,

Data,69,-36,70,-37,0,0,0,0,0,

Data,66,-36,59,-37,0,0,0,0,0,

Data,63,-36,65,-37,0,0,0,0,0,

Data,60,-36,55,-37,0,0,0,0,0,

Data,58,-36,61,-37,0,0,0,0,0,

Data,56,-36,50,-37,0,0,0,0,0,

Data,53,-36,55,-37,0,0,0,0,0,

Data,50,-36,43,-37,0,0,0,0,0,

Data,47,-36,48,-37,0,0,0,0,0,

Data,43,-36,36,-37,0,0,0,0,0,

Data,40,-36,42,-37,0,0,0,0,0,

Data,38,-36,31,-37,0,0,0,0,0,

Data,35,-36,36,-37,0,0,0,0,0,

Data,32,-36,25,-37,0,0,0,0,0,

Data,30,-36,32,-37,0,0,0,0,0,

Data,28,-36,22,-37,0,0,0,0,0,

Data,26,-36,30,-37,0,0,0,0,0,

Data,25,-36,20,-37,0,0,0,0,0,

Data,24,-36,28,-37,0,0,0,0,0,

Data,23,-36,18,-37,0,0,0,0,0,

Data,22,-36,24,-37,0,0,0,0,0,

Data,20,-36,15,-37,0,0,0,0,0,

Data,18,-36,21,-37,0,0,0,0,0,

Data,16,-36,9,-37,0,0,0,0,0,

Data,14,-36,17,-37,0,0,0,0,0,

Data,12,-36,5,-37,0,0,0,0,0,

Data,10,-36,13,-37,0,0,0,0,0,

Data,9,-36,4,-37,0,0,0,0,0,

Data,8,-36,12,-37,0,0,0,0,0,

Data,8,-36,4,-37,0,0,0,0,0,

Data,8,-36,12,-37,0,0,0,0,0,

Data,7,-36,3,-37,0,0,0,0,0,

Data,7,-36,11,-37,0,0,0,0,0,

Data,6,-36,0,-37,0,0,0,0,0,

Data,4,-36,8,-37,0,0,0,0,0,

Data,3,-36,-1,-37,0,0,0,0,0,

Data,3,-36,8,-37,0,0,0,0,0,

Data,4,-36,1,-37,0,0,0,0,0,

Data,6,-36,11,-37,0,0,0,0,0,

Data,8,-36,5,-37,0,0,0,0,0,

Data,10,-36,15,-37,0,0,0,0,0,

Data,12,-36,8,-37,0,0,0,0,0,

Data,14,-36,19,-37,0,0,0,0,0,

Data,17,-36,16,-37,0,0,0,0,0,

Data,21,-36,30,-37,0,0,0,0,0,

Data,28,-36,31,-37,0,0,0,0,0,

Data,38,-36,50,-37,0,0,0,0,0,

Data,50,-36,57,-37,0,0,0,0,0,

Data,64,-36,79,-37,0,0,0,0,0,

Data,79,-36,87,-37,0,0,0,0,0,

Data,93,-36,108,-37,0,0,0,0,0,

Data,109,-36,121,-37,0,0,0,0,0,

Data,127,-36,143,-37,0,0,0,0,0,

Data,145,-36,157,-37,0,0,0,0,0,

Data,162,-36,177,-37,0,0,0,0,0,

Data,177,-36,184,-37,0,0,0,0,0,

Data,189,-36,199,-37,0,0,0,0,0,

Data,198,-36,202,-37,0,0,0,0,0,

Data,204,-36,211,-37,0,0,0,0,0,

Data,208,-36,209,-37,0,0,0,0,0,

Data,211,-36,215,-37,0,0,0,0,0,

Data,213,-36,211,-37,0,0,0,0,0,

Data,214,-36,218,-37,0,0,0,0,0,

Data,215,-36,213,-37,0,0,0,0,0,

Data,216,-36,219,-37,0,0,0,0,0,

Data,216,-36,212,-37,0,0,0,0,0,

Data,215,-36,216,-37,0,0,0,0,0,

Data,213,-36,209,-37,0,0,0,0,0,

Data,212,-36,214,-37,0,0,0,0,0,

Data,211,-36,206,-37,0,0,0,0,0,

Data,209,-36,210,-37,0,0,0,0,0,

Data,206,-36,200,-37,0,0,0,0,0,

Data,204,-36,206,-37,0,0,0,0,0,

Data,202,-36,195,-37,0,0,0,0,0,

Data,198,-36,199,-37,0,0,0,0,0,

Data,194,-36,189,-37,0,0,0,0,0,

Data,191,-36,192,-37,0,0,0,0,0,

Data,187,-36,180,-37,0,0,0,0,0,

Data,182,-36,182,-37,0,0,0,0,0,

Data,177,-36,168,-37,0,0,0,0,0,

Data,171,-36,169,-37,0,0,0,0,0,

Data,165,-36,156,-37,0,0,0,0,0,

Data,159,-36,158,-37,0,0,0,0,0,

Data,153,-36,145,-37,0,0,0,0,0,

Data,148,-36,147,-37,0,0,0,0,0,

Data,143,-36,135,-37,0,0,0,0,0,

Data,137,-36,136,-37,0,0,0,0,0,

Data,131,-36,124,-37,0,0,0,0,0,

Data,125,-36,124,-37,0,0,0,0,0,

Data,119,-36,111,-37,0,0,0,0,0,

Data,113,-36,111,-37,0,0,0,0,0,

Data,106,-36,97,-37,0,0,0,0,0,

Data,99,-36,97,-37,0,0,0,0,0,

Data,92,-36,83,-37,0,0,0,0,0,

Data,85,-36,83,-37,0,0,0,0,0,

Data,79,-36,70,-37,0,0,0,0,0,

Data,73,-36,72,-37,0,0,0,0,0,

Data,67,-36,60,-37,0,0,0,0,0,

Data,62,-36,62,-37,0,0,0,0,0,

Data,57,-36,50,-37,0,0,0,0,0,

Data,52,-36,53,-37,0,0,0,0,0,

Data,48,-36,42,-37,0,0,0,0,0,

Data,45,-36,46,-37,0,0,0,0,0,

Data,41,-36,33,-37,0,0,0,0,0,

Data,36,-36,37,-37,0,0,0,0,0,

Data,32,-36,26,-37,0,0,0,0,0,

Data,29,-36,31,-37,0,0,0,0,0,

Data,26,-36,21,-37,0,0,0,0,0,

Data,24,-36,27,-37,0,0,0,0,0,

Data,23,-36,19,-37,0,0,0,0,0,

Data,22,-36,25,-37,0,0,0,0,0,

Data,21,-36,17,-37,0,0,0,0,0,

Data,21,-36,25,-37,0,0,0,0,0,

Data,21,-36,16,-37,0,0,0,0,0,

Data,20,-36,23,-37,0,0,0,0,0,

Data,19,-36,14,-37,0,0,0,0,0,

Data,18,-36,22,-37,0,0,0,0,0,

Data,18,-36,16,-37,0,0,0,0,0,

Data,20,-36,25,-37,0,0,0,0,0,

Data,22,-36,20,-37,0,0,0,0,0,

Data,24,-36,31,-37,0,0,0,0,0,

Data,29,-36,30,-37,0,0,0,0,0,

Data,36,-36,46,-37,0,0,0,0,0,

Data,44,-36,48,-37,0,0,0,0,0,

Data,53,-36,64,-37,0,0,0,0,0,

Data,63,-36,67,-37,0,0,0,0,0,

Data,73,-36,85,-37,0,0,0,0,0,

Data,84,-36,91,-37,0,0,0,0,0,

Data,97,-36,110,-37,0,0,0,0,0,

Data,111,-36,120,-37,0,0,0,0,0,

Data,125,-36,138,-37,0,0,0,0,0,

Data,140,-36,149,-37,0,0,0,0,0,

Data,154,-36,166,-37,0,0,0,0,0,

Data,167,-36,174,-37,0,0,0,0,0,

Data,178,-36,188,-37,0,0,0,0,0,

Data,188,-36,193,-37,0,0,0,0,0,

Data,196,-36,203,-37,0,0,0,0,0,

Data,202,-36,205,-37,0,0,0,0,0,

Data,208,-36,213,-37,0,0,0,0,0,

Data,212,-36,213,-37,0,0,0,0,0,

Data,215,-36,220,-37,0,0,0,0,0,

Data,218,-36,219,-37,0,0,0,0,0,

Data,220,-36,224,-37,0,0,0,0,0,

Data,223,-36,224,-37,0,0,0,0,0,

