Data,x,y,b1,b2,b3,b4,b5,
Data,104,-36,0,0,0,0,0,

Data,117,-36,0,0,0,0,0,

Data,96,-36,0,0,0,0,0,

Data,109,-36,0,0,0,0,0,

Data,91,-36,0,0,0,0,0,

Data,101,-36,0,0,0,0,0,

Data,79,-36,0,0,0,0,0,

Data,88,-36,0,0,0,0,0,

Data,67,-36,0,0,0,0,0,

Data,77,-36,0,0,0,0,0,

Data,56,-36,0,0,0,0,0,

Data,67,-36,0,0,0,0,0,

Data,41,-36,0,0,0,0,0,

Data,53,-36,0,0,0,0,0,

Data,27,-36,0,0,0,0,0,

Data,40,-36,0,0,0,0,0,

Data,15,-36,0,0,0,0,0,

Data,29,-36,0,0,0,0,0,

Data,8,-36,0,0,0,0,0,

Data,22,-36,0,0,0,0,0,

Data,2,-36,0,0,0,0,0,

Data,15,-36,0,0,0,0,0,

Data,-3,-36,0,0,0,0,0,

Data,9,-36,0,0,0,0,0,

Data,-7,-36,0,0,0,0,0,

Data,7,-36,0,0,0,0,0,

Data,-10,-36,0,0,0,0,0,

Data,2,-36,0,0,0,0,0,

Data,-18,-36,0,0,0,0,0,

Data,-4,-36,0,0,0,0,0,

Data,-24,-36,0,0,0,0,0,

Data,-13,-36,0,0,0,0,0,

Data,-37,-36,0,0,0,0,0,

Data,-24,-36,0,0,0,0,0,

Data,-44,-36,0,0,0,0,0,

Data,-28,-36,0,0,0,0,0,

Data,-45,-36,0,0,0,0,0,

Data,-30,-36,0,0,0,0,0,

Data,-48,-36,0,0,0,0,0,

Data,-32,-36,0,0,0,0,0,

Data,-48,-36,0,0,0,0,0,

Data,-33,-36,0,0,0,0,0,

Data,-49,-36,0,0,0,0,0,

Data,-34,-36,0,0,0,0,0,

Data,-51,-36,0,0,0,0,0,

Data,-37,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-41,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-46,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-45,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-47,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-47,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-49,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-46,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-50,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-53,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-52,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-51,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-51,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-51,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-53,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-53,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-50,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-44,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-39,-36,0,0,0,0,0,

Data,-47,-36,0,0,0,0,0,

Data,-27,-36,0,0,0,0,0,

Data,-32,-36,0,0,0,0,0,

Data,-12,-36,0,0,0,0,0,

Data,-22,-36,0,0,0,0,0,

Data,1,-36,0,0,0,0,0,

Data,-6,-36,0,0,0,0,0,

Data,19,-36,0,0,0,0,0,

Data,17,-36,0,0,0,0,0,

Data,45,-36,0,0,0,0,0,

Data,47,-36,0,0,0,0,0,

Data,77,-36,0,0,0,0,0,

Data,82,-36,0,0,0,0,0,

Data,112,-36,0,0,0,0,0,

Data,119,-36,0,0,0,0,0,

Data,147,-36,0,0,0,0,0,

Data,152,-36,0,0,0,0,0,

Data,177,-36,0,0,0,0,0,

Data,181,-36,0,0,0,0,0,

Data,201,-36,0,0,0,0,0,

Data,202,-36,0,0,0,0,0,

Data,221,-36,0,0,0,0,0,

Data,218,-36,0,0,0,0,0,

Data,232,-36,0,0,0,0,0,

Data,228,-36,0,0,0,0,0,

Data,242,-36,0,0,0,0,0,

Data,239,-36,0,0,0,0,0,

Data,252,-36,0,0,0,0,0,

Data,248,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,253,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,256,-36,0,0,0,0,0,

Data,247,-36,0,0,0,0,0,

Data,254,-36,0,0,0,0,0,

Data,245,-36,0,0,0,0,0,

Data,252,-36,0,0,0,0,0,

Data,244,-36,0,0,0,0,0,

Data,248,-36,0,0,0,0,0,

Data,235,-36,0,0,0,0,0,

Data,238,-36,0,0,0,0,0,

Data,224,-36,0,0,0,0,0,

Data,227,-36,0,0,0,0,0,

Data,213,-36,0,0,0,0,0,

Data,218,-36,0,0,0,0,0,

Data,207,-36,0,0,0,0,0,

Data,214,-36,0,0,0,0,0,

Data,201,-36,0,0,0,0,0,

Data,208,-36,0,0,0,0,0,

Data,196,-36,0,0,0,0,0,

Data,201,-36,0,0,0,0,0,

Data,187,-36,0,0,0,0,0,

Data,193,-36,0,0,0,0,0,

Data,181,-36,0,0,0,0,0,

Data,185,-36,0,0,0,0,0,

Data,171,-36,0,0,0,0,0,

Data,174,-36,0,0,0,0,0,

Data,162,-36,0,0,0,0,0,

Data,166,-36,0,0,0,0,0,

Data,149,-36,0,0,0,0,0,

Data,151,-36,0,0,0,0,0,

Data,133,-36,0,0,0,0,0,

Data,135,-36,0,0,0,0,0,

Data,120,-36,0,0,0,0,0,

Data,126,-36,0,0,0,0,0,

Data,114,-36,0,0,0,0,0,

Data,119,-36,0,0,0,0,0,

Data,107,-36,0,0,0,0,0,

Data,114,-36,0,0,0,0,0,

Data,99,-36,0,0,0,0,0,

Data,103,-36,0,0,0,0,0,

Data,90,-36,0,0,0,0,0,

Data,96,-36,0,0,0,0,0,

Data,79,-36,0,0,0,0,0,

Data,83,-36,0,0,0,0,0,

Data,68,-36,0,0,0,0,0,

Data,73,-36,0,0,0,0,0,

Data,55,-36,0,0,0,0,0,

Data,60,-36,0,0,0,0,0,

Data,44,-36,0,0,0,0,0,

Data,52,-36,0,0,0,0,0,

Data,38,-36,0,0,0,0,0,

Data,45,-36,0,0,0,0,0,

Data,25,-36,0,0,0,0,0,

Data,32,-36,0,0,0,0,0,

Data,18,-36,0,0,0,0,0,

Data,24,-36,0,0,0,0,0,

Data,8,-36,0,0,0,0,0,

Data,13,-36,0,0,0,0,0,

Data,0,-36,0,0,0,0,0,

Data,8,-36,0,0,0,0,0,

Data,-3,-36,0,0,0,0,0,

Data,4,-36,0,0,0,0,0,

Data,-10,-36,0,0,0,0,0,

Data,-2,-36,0,0,0,0,0,

Data,-15,-36,0,0,0,0,0,

Data,-6,-36,0,0,0,0,0,

Data,-17,-36,0,0,0,0,0,

Data,-10,-36,0,0,0,0,0,

Data,-20,-36,0,0,0,0,0,

Data,-16,-36,0,0,0,0,0,

Data,-31,-36,0,0,0,0,0,

Data,-26,-36,0,0,0,0,0,

Data,-38,-36,0,0,0,0,0,

Data,-33,-36,0,0,0,0,0,

Data,-45,-36,0,0,0,0,0,

Data,-36,-36,0,0,0,0,0,

Data,-52,-36,0,0,0,0,0,

Data,-44,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-51,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-51,-36,0,0,0,0,0,

Data,-53,-36,0,0,0,0,0,

Data,-37,-36,0,0,0,0,0,

Data,-41,-36,0,0,0,0,0,

Data,-25,-36,0,0,0,0,0,

Data,-22,-36,0,0,0,0,0,

Data,-2,-36,0,0,0,0,0,

Data,0,-36,0,0,0,0,0,

Data,18,-36,0,0,0,0,0,

Data,19,-36,0,0,0,0,0,

Data,35,-36,0,0,0,0,0,

Data,29,-36,0,0,0,0,0,

Data,45,-36,0,0,0,0,0,

Data,43,-36,0,0,0,0,0,

Data,64,-36,0,0,0,0,0,

Data,69,-36,0,0,0,0,0,

Data,91,-36,0,0,0,0,0,

Data,95,-36,0,0,0,0,0,

Data,113,-36,0,0,0,0,0,

Data,114,-36,0,0,0,0,0,

Data,128,-36,0,0,0,0,0,

Data,126,-36,0,0,0,0,0,

Data,137,-36,0,0,0,0,0,

Data,130,-36,0,0,0,0,0,

Data,143,-36,0,0,0,0,0,

Data,136,-36,0,0,0,0,0,

Data,146,-36,0,0,0,0,0,

Data,142,-36,0,0,0,0,0,

Data,154,-36,0,0,0,0,0,

Data,152,-36,0,0,0,0,0,

Data,166,-36,0,0,0,0,0,

Data,163,-36,0,0,0,0,0,

Data,174,-36,0,0,0,0,0,

Data,171,-36,0,0,0,0,0,

Data,181,-36,0,0,0,0,0,

Data,174,-36,0,0,0,0,0,

Data,181,-36,0,0,0,0,0,

Data,174,-36,0,0,0,0,0,

Data,178,-36,0,0,0,0,0,

Data,170,-36,0,0,0,0,0,

Data,172,-36,0,0,0,0,0,

Data,163,-36,0,0,0,0,0,

Data,165,-36,0,0,0,0,0,

Data,153,-36,0,0,0,0,0,

Data,153,-36,0,0,0,0,0,

Data,135,-36,0,0,0,0,0,

Data,133,-36,0,0,0,0,0,

Data,117,-36,0,0,0,0,0,

Data,118,-36,0,0,0,0,0,

Data,103,-36,0,0,0,0,0,

Data,103,-36,0,0,0,0,0,

Data,88,-36,0,0,0,0,0,

Data,90,-36,0,0,0,0,0,

Data,77,-36,0,0,0,0,0,

Data,80,-36,0,0,0,0,0,

Data,69,-36,0,0,0,0,0,

Data,72,-36,0,0,0,0,0,

Data,56,-36,0,0,0,0,0,

Data,59,-36,0,0,0,0,0,

Data,44,-36,0,0,0,0,0,

Data,46,-36,0,0,0,0,0,

Data,32,-36,0,0,0,0,0,

Data,34,-36,0,0,0,0,0,

Data,21,-36,0,0,0,0,0,

Data,28,-36,0,0,0,0,0,

Data,17,-36,0,0,0,0,0,

Data,22,-36,0,0,0,0,0,

Data,12,-36,0,0,0,0,0,

Data,18,-36,0,0,0,0,0,

Data,6,-36,0,0,0,0,0,

Data,13,-36,0,0,0,0,0,

Data,5,-36,0,0,0,0,0,

Data,13,-36,0,0,0,0,0,

Data,3,-36,0,0,0,0,0,

Data,11,-36,0,0,0,0,0,

Data,4,-36,0,0,0,0,0,

Data,9,-36,0,0,0,0,0,

Data,0,-36,0,0,0,0,0,

Data,11,-36,0,0,0,0,0,

Data,4,-36,0,0,0,0,0,

Data,15,-36,0,0,0,0,0,

Data,11,-36,0,0,0,0,0,

Data,22,-36,0,0,0,0,0,

Data,19,-36,0,0,0,0,0,

Data,32,-36,0,0,0,0,0,

Data,31,-36,0,0,0,0,0,

Data,46,-36,0,0,0,0,0,

Data,50,-36,0,0,0,0,0,

Data,65,-36,0,0,0,0,0,

Data,64,-36,0,0,0,0,0,

Data,76,-36,0,0,0,0,0,

Data,70,-36,0,0,0,0,0,

Data,79,-36,0,0,0,0,0,

Data,74,-36,0,0,0,0,0,

Data,86,-36,0,0,0,0,0,

Data,82,-36,0,0,0,0,0,

Data,94,-36,0,0,0,0,0,

Data,94,-36,0,0,0,0,0,

Data,109,-36,0,0,0,0,0,

Data,113,-36,0,0,0,0,0,

Data,129,-36,0,0,0,0,0,

Data,134,-36,0,0,0,0,0,

Data,152,-36,0,0,0,0,0,

Data,152,-36,0,0,0,0,0,

Data,163,-36,0,0,0,0,0,

Data,158,-36,0,0,0,0,0,

Data,162,-36,0,0,0,0,0,

Data,156,-36,0,0,0,0,0,

Data,158,-36,0,0,0,0,0,

Data,153,-36,0,0,0,0,0,

Data,154,-36,0,0,0,0,0,

Data,146,-36,0,0,0,0,0,

Data,151,-36,0,0,0,0,0,

Data,140,-36,0,0,0,0,0,

Data,144,-36,0,0,0,0,0,

Data,133,-36,0,0,0,0,0,

Data,135,-36,0,0,0,0,0,

Data,127,-36,0,0,0,0,0,

Data,127,-36,0,0,0,0,0,

Data,113,-36,0,0,0,0,0,

Data,115,-36,0,0,0,0,0,

Data,103,-36,0,0,0,0,0,

Data,103,-36,0,0,0,0,0,

Data,90,-36,0,0,0,0,0,

Data,88,-36,0,0,0,0,0,

Data,72,-36,0,0,0,0,0,

Data,71,-36,0,0,0,0,0,

Data,61,-36,0,0,0,0,0,

Data,65,-36,0,0,0,0,0,

Data,57,-36,0,0,0,0,0,

Data,64,-36,0,0,0,0,0,

Data,56,-36,0,0,0,0,0,

Data,62,-36,0,0,0,0,0,

Data,58,-36,0,0,0,0,0,

Data,69,-36,0,0,0,0,0,

Data,70,-36,0,0,0,0,0,

Data,84,-36,0,0,0,0,0,

Data,90,-36,0,0,0,0,0,

Data,104,-36,0,0,0,0,0,

Data,111,-36,0,0,0,0,0,

Data,126,-36,0,0,0,0,0,

Data,129,-36,0,0,0,0,0,

Data,140,-36,0,0,0,0,0,

Data,139,-36,0,0,0,0,0,

Data,145,-36,0,0,0,0,0,

Data,136,-36,0,0,0,0,0,

Data,137,-36,0,0,0,0,0,

Data,125,-36,0,0,0,0,0,

Data,123,-36,0,0,0,0,0,

Data,115,-36,0,0,0,0,0,

Data,114,-36,0,0,0,0,0,

Data,102,-36,0,0,0,0,0,

Data,103,-36,0,0,0,0,0,

Data,94,-36,0,0,0,0,0,

Data,95,-36,0,0,0,0,0,

Data,90,-36,0,0,0,0,0,

Data,95,-36,0,0,0,0,0,

Data,92,-36,0,0,0,0,0,

Data,99,-36,0,0,0,0,0,

Data,96,-36,0,0,0,0,0,

Data,105,-36,0,0,0,0,0,

Data,104,-36,0,0,0,0,0,

Data,115,-36,0,0,0,0,0,

Data,115,-36,0,0,0,0,0,

Data,121,-36,0,0,0,0,0,

Data,119,-36,0,0,0,0,0,

Data,122,-36,0,0,0,0,0,

Data,116,-36,0,0,0,0,0,

Data,117,-36,0,0,0,0,0,

Data,106,-36,0,0,0,0,0,

Data,106,-36,0,0,0,0,0,

Data,92,-36,0,0,0,0,0,

Data,92,-36,0,0,0,0,0,

Data,86,-36,0,0,0,0,0,

Data,88,-36,0,0,0,0,0,

Data,84,-36,0,0,0,0,0,

Data,88,-36,0,0,0,0,0,

Data,82,-36,0,0,0,0,0,

Data,88,-36,0,0,0,0,0,

Data,82,-36,0,0,0,0,0,

Data,87,-36,0,0,0,0,0,

Data,88,-36,0,0,0,0,0,

Data,97,-36,0,0,0,0,0,

Data,94,-36,0,0,0,0,0,

Data,98,-36,0,0,0,0,0,

Data,94,-36,0,0,0,0,0,

Data,99,-36,0,0,0,0,0,

Data,91,-36,0,0,0,0,0,

Data,95,-36,0,0,0,0,0,

Data,91,-36,0,0,0,0,0,

Data,93,-36,0,0,0,0,0,

Data,86,-36,0,0,0,0,0,

Data,89,-36,0,0,0,0,0,

Data,84,-36,0,0,0,0,0,

Data,89,-36,0,0,0,0,0,

Data,87,-36,0,0,0,0,0,

Data,93,-36,0,0,0,0,0,

Data,93,-36,0,0,0,0,0,

Data,101,-36,0,0,0,0,0,

Data,101,-36,0,0,0,0,0,

Data,106,-36,0,0,0,0,0,

Data,105,-36,0,0,0,0,0,

Data,110,-36,0,0,0,0,0,

Data,104,-36,0,0,0,0,0,

Data,105,-36,0,0,0,0,0,

Data,99,-36,0,0,0,0,0,

Data,101,-36,0,0,0,0,0,

Data,97,-36,0,0,0,0,0,

Data,100,-36,0,0,0,0,0,

Data,94,-36,0,0,0,0,0,

Data,94,-36,0,0,0,0,0,

Data,90,-36,0,0,0,0,0,

Data,94,-36,0,0,0,0,0,

Data,92,-36,0,0,0,0,0,

Data,97,-36,0,0,0,0,0,

Data,96,-36,0,0,0,0,0,

Data,100,-36,0,0,0,0,0,

Data,98,-36,0,0,0,0,0,

Data,100,-36,0,0,0,0,0,

Data,100,-36,0,0,0,0,0,

Data,103,-36,0,0,0,0,0,

Data,100,-36,0,0,0,0,0,

Data,104,-36,0,0,0,0,0,

Data,103,-36,0,0,0,0,0,

Data,103,-36,0,0,0,0,0,

Data,100,-36,0,0,0,0,0,

Data,102,-36,0,0,0,0,0,

Data,97,-36,0,0,0,0,0,

Data,100,-36,0,0,0,0,0,

Data,98,-36,0,0,0,0,0,

Data,98,-36,0,0,0,0,0,

Data,96,-36,0,0,0,0,0,

Data,99,-36,0,0,0,0,0,

Data,97,-36,0,0,0,0,0,

Data,102,-36,0,0,0,0,0,

Data,98,-36,0,0,0,0,0,

Data,99,-36,0,0,0,0,0,

Data,95,-36,0,0,0,0,0,

Data,99,-36,0,0,0,0,0,

Data,96,-36,0,0,0,0,0,

Data,98,-36,0,0,0,0,0,

Data,95,-36,0,0,0,0,0,

Data,97,-36,0,0,0,0,0,

Data,93,-36,0,0,0,0,0,

Data,97,-36,0,0,0,0,0,

Data,94,-36,0,0,0,0,0,

Data,97,-36,0,0,0,0,0,

Data,94,-36,0,0,0,0,0,

Data,100,-36,0,0,0,0,0,

Data,95,-36,0,0,0,0,0,

Data,96,-36,0,0,0,0,0,

Data,94,-36,0,0,0,0,0,

Data,96,-36,0,0,0,0,0,

Data,91,-36,0,0,0,0,0,

Data,93,-36,0,0,0,0,0,

Data,93,-36,0,0,0,0,0,

Data,96,-36,0,0,0,0,0,

Data,95,-36,0,0,0,0,0,

Data,96,-36,0,0,0,0,0,

Data,94,-36,0,0,0,0,0,

Data,99,-36,0,0,0,0,0,

Data,98,-36,0,0,0,0,0,

Data,101,-36,0,0,0,0,0,

Data,98,-36,0,0,0,0,0,

Data,98,-36,0,0,0,0,0,

Data,95,-36,0,0,0,0,0,

Data,95,-36,0,0,0,0,0,

Data,91,-36,0,0,0,0,0,

Data,91,-36,0,0,0,0,0,

Data,82,-36,0,0,0,0,0,

Data,75,-36,0,0,0,0,0,

Data,63,-36,0,0,0,0,0,

Data,52,-36,0,0,0,0,0,

Data,38,-36,0,0,0,0,0,

Data,29,-36,0,0,0,0,0,

Data,15,-36,0,0,0,0,0,

Data,7,-36,0,0,0,0,0,

Data,-5,-36,0,0,0,0,0,

Data,-8,-36,0,0,0,0,0,

Data,-19,-36,0,0,0,0,0,

Data,-25,-36,0,0,0,0,0,

Data,-34,-36,0,0,0,0,0,

Data,-37,-36,0,0,0,0,0,

Data,-46,-36,0,0,0,0,0,

Data,-46,-36,0,0,0,0,0,

Data,-53,-36,0,0,0,0,0,

Data,-53,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-55,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

Data,-54,-36,0,0,0,0,0,

