Data,xfilt,yfilt,xRaw,yRaw,pin0,pin1,pin2,pin3,pin4,
Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-54,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-54,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-54,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-152,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-55,-151,0,0,0,0,0,

Data,-56,-152,-54,-150,0,0,0,0,0,

Data,-56,-152,-55,-149,0,0,0,0,0,

Data,-56,-152,-55,-146,0,0,0,0,0,

Data,-56,-151,-55,-140,0,0,0,0,0,

Data,-56,-148,-55,-134,0,0,0,0,0,

Data,-56,-143,-55,-126,0,0,0,0,0,

Data,-56,-136,-55,-119,0,0,0,0,0,

Data,-56,-128,-55,-111,0,0,0,0,0,

Data,-56,-120,-55,-104,0,0,0,0,0,

Data,-56,-112,-55,-95,0,0,0,0,0,

Data,-56,-104,-55,-87,0,0,0,0,0,

Data,-56,-96,-55,-79,0,0,0,0,0,

Data,-56,-88,-55,-71,0,0,0,0,0,

Data,-56,-80,-55,-65,0,0,0,0,0,

Data,-56,-72,-55,-59,0,0,0,0,0,

Data,-56,-65,-55,-55,0,0,0,0,0,

Data,-56,-60,-55,-53,0,0,0,0,0,

Data,-56,-56,-55,-52,0,0,0,0,0,

Data,-56,-53,-55,-52,0,0,0,0,0,

Data,-56,-52,-55,-52,0,0,0,0,0,

Data,-56,-52,-55,-52,0,0,0,0,0,

Data,-56,-52,-55,-54,0,0,0,0,0,

Data,-56,-52,-55,-59,0,0,0,0,0,

Data,-56,-53,-55,-65,0,0,0,0,0,

Data,-56,-57,-55,-73,0,0,0,0,0,

Data,-56,-64,-55,-83,0,0,0,0,0,

Data,-56,-72,-55,-93,0,0,0,0,0,

Data,-56,-80,-55,-104,0,0,0,0,0,

Data,-56,-89,-55,-116,0,0,0,0,0,

Data,-56,-100,-55,-130,0,0,0,0,0,

Data,-56,-112,-54,-142,0,0,0,0,0,

Data,-56,-124,-55,-156,0,0,0,0,0,

Data,-56,-136,-55,-168,0,0,0,0,0,

Data,-56,-148,-55,-180,0,0,0,0,0,

Data,-56,-160,-55,-185,0,0,0,0,0,

Data,-56,-171,-55,-184,0,0,0,0,0,

Data,-56,-179,-55,-184,0,0,0,0,0,

Data,-56,-183,-55,-184,0,0,0,0,0,

Data,-56,-184,-55,-185,0,0,0,0,0,

